corr,0.36,0.95,1.8
0.0,0.16310633975679428,0.4120576168631937,0.6942556961413386
0.175,0.15513157243547313,0.3782882271543332,0.6132020214002999
0.17775735005292925,0.15494230188885763,0.37762626153987133,0.6117850975634577
0.3239170246080184,0.1422602930720402,0.33735318470359554,0.5314460040240383
0.4440957427295966,0.12803028842309971,0.2972358143305584,0.458670486686874
0.5,0.12029013841031379,0.27662718983639994,0.42305414407055586
0.542911810385125,0.1138795995491854,0.26002281591551935,0.3950290796289864
0.6241625957115559,0.10065105999213564,0.22681198619709544,0.340461196085943
0.690970456748641,0.08873041332345633,0.1978612535397298,0.2942355487393478
0.7459027294450695,0.07824095480923195,0.17300726150142356,0.2540972705549305
0.76,0.07545056738184704,0.16648247204217084,0.2399999999999859
0.7910703869145961,0.06916083641906606,0.15189519229175083,0.20892961308537117
0.8282091612842412,0.06139220918093728,0.13409519573201695,0.17179083871575884
0.85,0.056708233402395655,0.12347125953261497,0.15000000000000002
0.8587462455377246,0.05480300048834902,0.11917047015404963,0.14125375446222443
0.8838551386159658,0.04924989212253432,0.10670827930818268,0.11614486138403424
0.9045007413978564,0.044593758564710706,0.09549925860214359,0.09549925860214359
0.91,0.04333987184841703,0.08999999999999997,0.08999999999999997
0.9214764365389928,0.04070471063597146,0.07852356346089401,0.07852356346089401
0.9354345770965344,0.03746627560675071,0.06456542290346556,0.06456542290345202
0.9469115555769012,0.03477596640383164,0.05308844442288618,0.05308844442288618
0.95,0.034047997787223,0.049999999999977285,0.049999999999977285
0.9563484167759834,0.03254585102861496,0.043651583223941415,0.04365158322377266
0.9641078065354994,0.030699378810053718,0.03589219346409794,0.035892193464500566
0.97,0.02928990386441592,0.030000000000000027,0.030000000000000027
0.9704879077333362,0.02917289412958335,0.0295120922664881,0.0295120922664881
0.9757338990491758,0.024266100950824154,0.024266100950401992,0.024266100950824154
0.9800473768503112,0.019952623149127213,0.019952623149127213,0.019952623149127213
